Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_284_2149,VGND,li1,995.4400,783.3600,0.000000
FILLER_284_2137,VGND,li1,991.3000,783.3600,0.000000
FILLER_284_2125,VGND,li1,985.7800,783.3600,0.000000
FILLER_284_2113,VGND,li1,980.2600,783.3600,0.000000
FILLER_284_2101,VGND,li1,974.7400,783.3600,0.000000
FILLER_284_2099,VGND,li1,971.2900,783.3600,0.000000
FILLER_284_2093,VGND,li1,969.6800,783.3600,0.000000
FILLER_284_2081,VGND,li1,965.5400,783.3600,0.000000
FILLER_284_2069,VGND,li1,960.0200,783.3600,0.000000
FILLER_284_2057,VGND,li1,954.5000,783.3600,0.000000
FILLER_284_2045,VGND,li1,948.9800,783.3600,0.000000
FILLER_284_2043,VGND,li1,945.5300,783.3600,0.000000
FILLER_284_2037,VGND,li1,943.9200,783.3600,0.000000
FILLER_284_2025,VGND,li1,939.7800,783.3600,0.000000
FILLER_284_2013,VGND,li1,934.2600,783.3600,0.000000
FILLER_284_2001,VGND,li1,928.7400,783.3600,0.000000
FILLER_284_1989,VGND,li1,923.2200,783.3600,0.000000
FILLER_284_1987,VGND,li1,919.7700,783.3600,0.000000
FILLER_284_1981,VGND,li1,918.1600,783.3600,0.000000
FILLER_284_1969,VGND,li1,914.0200,783.3600,0.000000
FILLER_284_1957,VGND,li1,908.5000,783.3600,0.000000
FILLER_284_1945,VGND,li1,902.9800,783.3600,0.000000
FILLER_284_1933,VGND,li1,897.4600,783.3600,0.000000
FILLER_284_1931,VGND,li1,894.0100,783.3600,0.000000
FILLER_284_1925,VGND,li1,892.4000,783.3600,0.000000
FILLER_284_1913,VGND,li1,888.2600,783.3600,0.000000
FILLER_284_1901,VGND,li1,882.7400,783.3600,0.000000
FILLER_284_1889,VGND,li1,877.2200,783.3600,0.000000
FILLER_284_1877,VGND,li1,871.7000,783.3600,0.000000
FILLER_284_1875,VGND,li1,868.2500,783.3600,0.000000
FILLER_284_1869,VGND,li1,866.6400,783.3600,0.000000
FILLER_284_1857,VGND,li1,862.5000,783.3600,0.000000
FILLER_284_1845,VGND,li1,856.9800,783.3600,0.000000
FILLER_284_1833,VGND,li1,851.4600,783.3600,0.000000
FILLER_284_1821,VGND,li1,845.9400,783.3600,0.000000
FILLER_284_1819,VGND,li1,842.4900,783.3600,0.000000
FILLER_284_1813,VGND,li1,840.8800,783.3600,0.000000
FILLER_284_1801,VGND,li1,836.7400,783.3600,0.000000
FILLER_284_1789,VGND,li1,831.2200,783.3600,0.000000
FILLER_284_1777,VGND,li1,825.7000,783.3600,0.000000
FILLER_284_1765,VGND,li1,820.1800,783.3600,0.000000
FILLER_284_1763,VGND,li1,816.7300,783.3600,0.000000
FILLER_284_1757,VGND,li1,815.1200,783.3600,0.000000
FILLER_284_1745,VGND,li1,810.9800,783.3600,0.000000
FILLER_284_1733,VGND,li1,805.4600,783.3600,0.000000
FILLER_284_1721,VGND,li1,799.9400,783.3600,0.000000
FILLER_284_1709,VGND,li1,794.4200,783.3600,0.000000
FILLER_284_1707,VGND,li1,790.9700,783.3600,0.000000
FILLER_284_1701,VGND,li1,789.3600,783.3600,0.000000
FILLER_284_1689,VGND,li1,785.2200,783.3600,0.000000
FILLER_284_1677,VGND,li1,779.7000,783.3600,0.000000
FILLER_284_1665,VGND,li1,774.1800,783.3600,0.000000
FILLER_284_1653,VGND,li1,768.6600,783.3600,0.000000
FILLER_284_1651,VGND,li1,765.2100,783.3600,0.000000
FILLER_284_1645,VGND,li1,763.6000,783.3600,0.000000
FILLER_284_1633,VGND,li1,759.4600,783.3600,0.000000
FILLER_284_1621,VGND,li1,753.9400,783.3600,0.000000
FILLER_284_1609,VGND,li1,748.4200,783.3600,0.000000
FILLER_284_1597,VGND,li1,742.9000,783.3600,0.000000
FILLER_284_1595,VGND,li1,739.4500,783.3600,0.000000
FILLER_284_1589,VGND,li1,737.8400,783.3600,0.000000
FILLER_284_1577,VGND,li1,733.7000,783.3600,0.000000
FILLER_284_1565,VGND,li1,728.1800,783.3600,0.000000
FILLER_284_1553,VGND,li1,722.6600,783.3600,0.000000
FILLER_284_1541,VGND,li1,717.1400,783.3600,0.000000
FILLER_284_1539,VGND,li1,713.6900,783.3600,0.000000
FILLER_284_1533,VGND,li1,712.0800,783.3600,0.000000
FILLER_284_1521,VGND,li1,707.9400,783.3600,0.000000
FILLER_284_1509,VGND,li1,702.4200,783.3600,0.000000
FILLER_284_1497,VGND,li1,696.9000,783.3600,0.000000
FILLER_284_1485,VGND,li1,691.3800,783.3600,0.000000
FILLER_284_1483,VGND,li1,687.9300,783.3600,0.000000
FILLER_284_1477,VGND,li1,686.3200,783.3600,0.000000
FILLER_284_1465,VGND,li1,682.1800,783.3600,0.000000
FILLER_284_1453,VGND,li1,676.6600,783.3600,0.000000
FILLER_284_1441,VGND,li1,671.1400,783.3600,0.000000
FILLER_284_1429,VGND,li1,665.6200,783.3600,0.000000
FILLER_284_1427,VGND,li1,662.1700,783.3600,0.000000
FILLER_284_1421,VGND,li1,660.5600,783.3600,0.000000
FILLER_284_1409,VGND,li1,656.4200,783.3600,0.000000
FILLER_284_1397,VGND,li1,650.9000,783.3600,0.000000
FILLER_284_1385,VGND,li1,645.3800,783.3600,0.000000
FILLER_284_1373,VGND,li1,639.8600,783.3600,0.000000
FILLER_284_1371,VGND,li1,636.4100,783.3600,0.000000
FILLER_284_1365,VGND,li1,634.8000,783.3600,0.000000
FILLER_284_1353,VGND,li1,630.6600,783.3600,0.000000
FILLER_284_1341,VGND,li1,625.1400,783.3600,0.000000
FILLER_284_1329,VGND,li1,619.6200,783.3600,0.000000
FILLER_284_1317,VGND,li1,614.1000,783.3600,0.000000
FILLER_284_1315,VGND,li1,610.6500,783.3600,0.000000
FILLER_284_1309,VGND,li1,609.0400,783.3600,0.000000
FILLER_284_1297,VGND,li1,604.9000,783.3600,0.000000
FILLER_284_1285,VGND,li1,599.3800,783.3600,0.000000
FILLER_284_1273,VGND,li1,593.8600,783.3600,0.000000
FILLER_284_1261,VGND,li1,588.3400,783.3600,0.000000
FILLER_284_1259,VGND,li1,584.8900,783.3600,0.000000
FILLER_284_1253,VGND,li1,583.2800,783.3600,0.000000
FILLER_284_1241,VGND,li1,579.1400,783.3600,0.000000
FILLER_284_1229,VGND,li1,573.6200,783.3600,0.000000
